date,hour,keyword,count,weather,wind_direction
2011-05-08,0,natural,3,CLOUDY,NW
2011-05-08,0,near,1,CLOUDY,NW
2011-05-08,0,need,17,CLOUDY,NW
2011-05-08,0,needed,3,CLOUDY,NW
2011-05-08,0,needs,1,CLOUDY,NW
2011-05-08,0,never,21,CLOUDY,NW
2011-05-08,0,new,41,CLOUDY,NW
2011-05-08,0,news,6,CLOUDY,NW
2011-05-08,0,next,16,CLOUDY,NW
2011-05-08,0,nice,19,CLOUDY,NW
2011-05-08,0,niet,4,CLOUDY,NW
2011-05-08,0,night,29,CLOUDY,NW
2011-05-08,0,nite,5,CLOUDY,NW
2011-05-08,0,nobody,4,CLOUDY,NW
2011-05-08,0,nog,7,CLOUDY,NW
2011-05-08,0,normal,4,CLOUDY,NW
2011-05-08,0,nose,1,CLOUDY,NW
2011-05-08,0,nothing,12,CLOUDY,NW
2011-05-08,0,number,5,CLOUDY,NW
2011-05-08,0,obama,14,CLOUDY,NW
2011-05-08,0,off,32,CLOUDY,NW
2011-05-08,0,office,10,CLOUDY,NW
2011-05-08,0,officially,2,CLOUDY,NW
2011-05-08,0,oil,6,CLOUDY,NW
2011-05-08,0,okay,7,CLOUDY,NW
2011-05-08,0,old,11,CLOUDY,NW
2011-05-08,0,omg,9,CLOUDY,NW
2011-05-08,0,once,10,CLOUDY,NW
2011-05-08,0,ones,2,CLOUDY,NW
2011-05-08,0,online,5,CLOUDY,NW
2011-05-08,0,only,28,CLOUDY,NW
2011-05-08,0,ook,4,CLOUDY,NW
2011-05-08,0,open,7,CLOUDY,NW
2011-05-08,0,order,3,CLOUDY,NW
2011-05-08,0,original,1,CLOUDY,NW
2011-05-08,0,other,8,CLOUDY,NW
2011-05-08,0,others,4,CLOUDY,NW
2011-05-08,0,our,25,CLOUDY,NW
2011-05-08,0,outside,8,CLOUDY,NW
2011-05-08,0,over,28,CLOUDY,NW
2011-05-08,0,own,8,CLOUDY,NW
2011-05-08,0,page,2,CLOUDY,NW
2011-05-08,0,pain,3,CLOUDY,NW
2011-05-08,0,paper,1,CLOUDY,NW
2011-05-08,0,para,3,CLOUDY,NW
2011-05-08,0,parents,2,CLOUDY,NW
2011-05-08,0,part,8,CLOUDY,NW
2011-05-08,0,party,11,CLOUDY,NW
2011-05-08,0,pass,1,CLOUDY,NW
2011-05-08,0,past,5,CLOUDY,NW
2011-05-08,0,pay,4,CLOUDY,NW
2011-05-08,0,peace,3,CLOUDY,NW
2011-05-08,0,peeps,2,CLOUDY,NW
2011-05-08,0,people,42,CLOUDY,NW
2011-05-08,0,perfect,7,CLOUDY,NW
2011-05-08,0,person,13,CLOUDY,NW
2011-05-08,0,personal,2,CLOUDY,NW
2011-05-08,0,phone,7,CLOUDY,NW
2011-05-08,0,pick,3,CLOUDY,NW
2011-05-08,0,picture,1,CLOUDY,NW
2011-05-08,0,pie,1,CLOUDY,NW
2011-05-08,0,place,6,CLOUDY,NW
2011-05-08,0,plan,4,CLOUDY,NW
2011-05-08,0,plane,2,CLOUDY,NW
2011-05-08,0,plans,3,CLOUDY,NW
2011-05-08,0,play,5,CLOUDY,NW
2011-05-08,0,played,1,CLOUDY,NW
2011-05-08,0,playing,17,CLOUDY,NW
2011-05-08,0,please,14,CLOUDY,NW
2011-05-08,0,plus,5,CLOUDY,NW
2011-05-08,0,point,5,CLOUDY,NW
2011-05-08,0,police,2,CLOUDY,NW
2011-05-08,0,poor,6,CLOUDY,NW
2011-05-08,0,pop,1,CLOUDY,NW
2011-05-08,0,por,2,CLOUDY,NW
2011-05-08,0,possible,4,CLOUDY,NW
2011-05-08,0,possibly,1,CLOUDY,NW
2011-05-08,0,post,2,CLOUDY,NW
2011-05-08,0,power,8,CLOUDY,NW
2011-05-08,0,ppl,15,CLOUDY,NW
2011-05-08,0,pray,6,CLOUDY,NW
2011-05-08,0,president,3,CLOUDY,NW
2011-05-08,0,pretty,10,CLOUDY,NW
2011-05-08,0,prime,3,CLOUDY,NW
2011-05-08,0,probably,2,CLOUDY,NW
2011-05-08,0,problem,3,CLOUDY,NW
2011-05-08,0,problems,3,CLOUDY,NW
2011-05-08,0,public,3,CLOUDY,NW
2011-05-08,0,put,9,CLOUDY,NW
2011-05-08,0,que,5,CLOUDY,NW
2011-05-08,0,quero,1,CLOUDY,NW
2011-05-08,0,question,6,CLOUDY,NW
2011-05-08,0,questions,3,CLOUDY,NW
2011-05-08,0,quick,1,CLOUDY,NW
2011-05-08,0,quiet,2,CLOUDY,NW
2011-05-08,0,quite,9,CLOUDY,NW
2011-05-08,0,quote,1,CLOUDY,NW
2011-05-08,0,race,1,CLOUDY,NW
2011-05-08,0,radio,5,CLOUDY,NW
2011-05-08,0,rain,3,CLOUDY,NW
2011-05-08,0,random,3,CLOUDY,NW
2011-05-08,0,rather,2,CLOUDY,NW
2011-05-08,0,read,7,CLOUDY,NW
2011-05-08,0,reading,4,CLOUDY,NW
2011-05-08,0,ready,5,CLOUDY,NW
2011-05-08,0,real,7,CLOUDY,NW
2011-05-08,0,reality,2,CLOUDY,NW
2011-05-08,0,realize,6,CLOUDY,NW
2011-05-08,0,realized,1,CLOUDY,NW
2011-05-08,0,really,33,CLOUDY,NW
2011-05-08,0,reason,7,CLOUDY,NW
2011-05-08,0,record,3,CLOUDY,NW
2011-05-08,0,red,2,CLOUDY,NW
2011-05-08,0,remember,5,CLOUDY,NW
2011-05-08,0,rest,4,CLOUDY,NW
2011-05-08,0,review,7,CLOUDY,NW
2011-05-08,0,ride,1,CLOUDY,NW
2011-05-08,0,ridiculous,2,CLOUDY,NW
2011-05-08,0,right,39,CLOUDY,NW
2011-05-08,0,road,2,CLOUDY,NW
2011-05-08,0,rock,3,CLOUDY,NW
2011-05-08,0,room,8,CLOUDY,NW
2011-05-08,0,rough,2,CLOUDY,NW
2011-05-08,0,round,2,CLOUDY,NW
2011-05-08,0,ruined,2,CLOUDY,NW
2011-05-08,0,run,5,CLOUDY,NW
2011-05-08,0,running,7,CLOUDY,NW
2011-05-08,0,sad,7,CLOUDY,NW
2011-05-08,0,safe,3,CLOUDY,NW
2011-05-08,0,said,11,CLOUDY,NW
2011-05-08,0,sam,1,CLOUDY,NW
2011-05-08,0,same,11,CLOUDY,NW
2011-05-08,0,saturday,167,CLOUDY,NW
2011-05-08,0,save,2,CLOUDY,NW
2011-05-08,0,saw,3,CLOUDY,NW
2011-05-08,0,say,26,CLOUDY,NW
2011-05-08,0,saying,4,CLOUDY,NW
2011-05-08,0,says,21,CLOUDY,NW
2011-05-08,0,scared,2,CLOUDY,NW
2011-05-08,0,school,18,CLOUDY,NW
2011-05-08,0,screen,4,CLOUDY,NW
2011-05-08,0,season,5,CLOUDY,NW
2011-05-08,0,second,2,CLOUDY,NW
2011-05-08,0,secret,1,CLOUDY,NW
2011-05-08,0,see,25,CLOUDY,NW
2011-05-08,0,seeing,4,CLOUDY,NW
2011-05-08,0,seems,7,CLOUDY,NW
2011-05-08,0,seen,8,CLOUDY,NW
2011-05-08,0,self,2,CLOUDY,NW
2011-05-08,0,send,3,CLOUDY,NW
2011-05-08,0,sense,2,CLOUDY,NW
2011-05-08,0,serious,3,CLOUDY,NW
2011-05-08,0,seriously,2,CLOUDY,NW
2011-05-08,0,service,4,CLOUDY,NW
2011-05-08,0,set,5,CLOUDY,NW
2011-05-08,0,shall,1,CLOUDY,NW
2011-05-08,0,shark,4,CLOUDY,NW
2011-05-08,0,she,29,CLOUDY,NW
2011-05-08,0,sherlock,2,CLOUDY,NW
2011-05-08,0,shirt,2,CLOUDY,NW
2011-05-08,0,shock,1,CLOUDY,NW
2011-05-08,0,shop,1,CLOUDY,NW
2011-05-08,0,shopping,9,CLOUDY,NW
2011-05-08,0,short,3,CLOUDY,NW
2011-05-08,0,shot,12,CLOUDY,NW
2011-05-08,0,should,22,CLOUDY,NW
2011-05-08,0,show,7,CLOUDY,NW
2011-05-08,0,shower,1,CLOUDY,NW
2011-05-08,0,shows,3,CLOUDY,NW
2011-05-08,0,shut,3,CLOUDY,NW
2011-05-08,0,sick,3,CLOUDY,NW
2011-05-08,0,side,7,CLOUDY,NW
2011-05-08,0,sigh,3,CLOUDY,NW
2011-05-08,0,sign,1,CLOUDY,NW
2011-05-08,0,simple,3,CLOUDY,NW
2011-05-08,0,simpson,2,CLOUDY,NW
2011-05-08,0,since,4,CLOUDY,NW
2011-05-08,0,singing,1,CLOUDY,NW
2011-05-08,0,single,5,CLOUDY,NW
2011-05-08,0,sister,7,CLOUDY,NW
2011-05-08,0,sit,2,CLOUDY,NW
2011-05-08,0,sitting,4,CLOUDY,NW
2011-05-08,0,sky,1,CLOUDY,NW
2011-05-08,0,sleep,10,CLOUDY,NW
2011-05-08,0,sleeping,5,CLOUDY,NW
2011-05-08,0,slow,3,CLOUDY,NW
2011-05-08,0,small,6,CLOUDY,NW
2011-05-08,0,smh,12,CLOUDY,NW
2011-05-08,0,smile,2,CLOUDY,NW
2011-05-08,0,smoke,1,CLOUDY,NW
2011-05-08,0,snow,2,CLOUDY,NW
2011-05-08,0,social,1,CLOUDY,NW
2011-05-08,0,some,29,CLOUDY,NW
2011-05-08,0,somebody,2,CLOUDY,NW
2011-05-08,0,someone,15,CLOUDY,NW
2011-05-08,0,something,25,CLOUDY,NW
2011-05-08,0,sometimes,8,CLOUDY,NW
2011-05-08,0,somewhere,2,CLOUDY,NW
2011-05-08,0,son,5,CLOUDY,NW
2011-05-08,0,song,12,CLOUDY,NW
2011-05-08,0,songs,3,CLOUDY,NW
2011-05-08,0,soo,1,CLOUDY,NW
2011-05-08,0,sookie,1,CLOUDY,NW
2011-05-08,0,soon,5,CLOUDY,NW
2011-05-08,0,sooo,4,CLOUDY,NW
2011-05-08,0,soooo,3,CLOUDY,NW
2011-05-08,0,sore,1,CLOUDY,NW
2011-05-08,0,sorry,4,CLOUDY,NW
2011-05-08,0,soul,4,CLOUDY,NW
2011-05-08,0,sound,3,CLOUDY,NW
2011-05-08,0,sounds,3,CLOUDY,NW
2011-05-08,0,south,1,CLOUDY,NW
2011-05-08,0,space,1,CLOUDY,NW
2011-05-08,0,speak,4,CLOUDY,NW
2011-05-08,0,special,5,CLOUDY,NW
2011-05-08,0,spend,7,CLOUDY,NW
2011-05-08,0,spill,4,CLOUDY,NW
2011-05-08,0,sports,9,CLOUDY,NW
2011-05-08,0,stand,5,CLOUDY,NW
2011-05-08,0,star,2,CLOUDY,NW
2011-05-08,0,starbucks,3,CLOUDY,NW
2011-05-08,0,start,13,CLOUDY,NW
2011-05-08,0,started,2,CLOUDY,NW
2011-05-08,0,starting,3,CLOUDY,NW
2011-05-08,0,starts,2,CLOUDY,NW
2011-05-08,0,stay,7,CLOUDY,NW
2011-05-08,0,step,5,CLOUDY,NW
2011-05-08,0,still,35,CLOUDY,NW
2011-05-08,0,stomach,3,CLOUDY,NW
2011-05-08,0,stop,6,CLOUDY,NW
2011-05-08,0,store,5,CLOUDY,NW
2011-05-08,0,story,3,CLOUDY,NW
2011-05-08,0,straight,1,CLOUDY,NW
2011-05-08,0,stream,1,CLOUDY,NW
2011-05-08,0,street,5,CLOUDY,NW
2011-05-08,0,strong,5,CLOUDY,NW
2011-05-08,0,stuck,2,CLOUDY,NW
2011-05-08,0,study,4,CLOUDY,NW
2011-05-08,0,stuff,11,CLOUDY,NW
2011-05-08,0,stupid,6,CLOUDY,NW
2011-05-08,0,style,2,CLOUDY,NW
2011-05-08,0,success,4,CLOUDY,NW
2011-05-08,0,such,4,CLOUDY,NW
2011-05-08,0,suck,4,CLOUDY,NW
2011-05-08,0,sucks,1,CLOUDY,NW
2011-05-08,0,suffering,2,CLOUDY,NW
2011-05-08,0,sum,6,CLOUDY,NW
2011-05-08,0,summer,7,CLOUDY,NW
2011-05-08,0,sun,13,CLOUDY,NW
2011-05-08,0,sunday,9,CLOUDY,NW
2011-05-08,0,super,7,CLOUDY,NW
2011-05-08,0,support,2,CLOUDY,NW
2011-05-08,0,supposed,3,CLOUDY,NW
2011-05-08,0,sure,3,CLOUDY,NW
2011-05-08,0,swear,5,CLOUDY,NW
2011-05-08,0,sweet,3,CLOUDY,NW
2011-05-08,0,system,2,CLOUDY,NW
2011-05-08,0,take,20,CLOUDY,NW
2011-05-08,0,takes,3,CLOUDY,NW
2011-05-08,0,taking,7,CLOUDY,NW
2011-05-08,0,talk,11,CLOUDY,NW
2011-05-08,0,talking,4,CLOUDY,NW
2011-05-08,0,tax,1,CLOUDY,NW
2011-05-08,0,tea,1,CLOUDY,NW
2011-05-08,0,teacher,1,CLOUDY,NW
2011-05-08,0,team,4,CLOUDY,NW
2011-05-08,0,tell,9,CLOUDY,NW
2011-05-08,0,telling,4,CLOUDY,NW
2011-05-08,0,terrible,3,CLOUDY,NW
2011-05-08,0,test,4,CLOUDY,NW
2011-05-08,0,text,1,CLOUDY,NW
2011-05-08,0,tha,1,CLOUDY,NW
2011-05-08,0,than,26,CLOUDY,NW
2011-05-08,0,thank,7,CLOUDY,NW
2011-05-08,0,thanks,4,CLOUDY,NW
2011-05-08,0,thats,2,CLOUDY,NW
2011-05-08,0,theater,1,CLOUDY,NW
2011-05-08,0,their,14,CLOUDY,NW
2011-05-08,0,them,10,CLOUDY,NW
2011-05-08,0,then,31,CLOUDY,NW
2011-05-08,0,these,5,CLOUDY,NW
2011-05-08,0,thing,19,CLOUDY,NW
2011-05-08,0,things,15,CLOUDY,NW
2011-05-08,0,think,40,CLOUDY,NW
2011-05-08,0,thinking,7,CLOUDY,NW
2011-05-08,0,tho,4,CLOUDY,NW
2011-05-08,0,those,10,CLOUDY,NW
2011-05-08,0,though,6,CLOUDY,NW
2011-05-08,0,thought,6,CLOUDY,NW
2011-05-08,0,thoughts,5,CLOUDY,NW
2011-05-08,0,three,3,CLOUDY,NW
2011-05-08,0,through,8,CLOUDY,NW
2011-05-08,0,thru,2,CLOUDY,NW
2011-05-08,0,tht,1,CLOUDY,NW
2011-05-08,0,til,5,CLOUDY,NW
2011-05-08,0,till,2,CLOUDY,NW
2011-05-08,0,timeline,1,CLOUDY,NW
2011-05-08,0,times,7,CLOUDY,NW
2011-05-08,0,tired,8,CLOUDY,NW
2011-05-08,0,told,5,CLOUDY,NW
2011-05-08,0,tomorrow,16,CLOUDY,NW
2011-05-08,0,tonight,22,CLOUDY,NW
2011-05-08,0,too,18,CLOUDY,NW
2011-05-08,0,took,2,CLOUDY,NW
2011-05-08,0,top,7,CLOUDY,NW
2011-05-08,0,total,1,CLOUDY,NW
2011-05-08,0,totally,4,CLOUDY,NW
2011-05-08,0,touch,3,CLOUDY,NW
2011-05-08,0,tough,3,CLOUDY,NW
2011-05-08,0,town,4,CLOUDY,NW
2011-05-08,0,track,1,CLOUDY,NW
2011-05-08,0,traffic,3,CLOUDY,NW
2011-05-08,0,train,3,CLOUDY,NW
2011-05-08,0,trending,6,CLOUDY,NW
2011-05-08,0,tried,2,CLOUDY,NW
2011-05-08,0,trip,1,CLOUDY,NW
2011-05-08,0,trouble,2,CLOUDY,NW
2011-05-08,0,true,6,CLOUDY,NW
2011-05-08,0,truly,2,CLOUDY,NW
2011-05-08,0,truth,3,CLOUDY,NW
2011-05-08,0,try,10,CLOUDY,NW
2011-05-08,0,trying,11,CLOUDY,NW
2011-05-08,0,turn,4,CLOUDY,NW
2011-05-08,0,turned,2,CLOUDY,NW
2011-05-08,0,tweeps,1,CLOUDY,NW
2011-05-08,0,tweet,8,CLOUDY,NW
2011-05-08,0,tweeting,4,CLOUDY,NW
2011-05-08,0,tweets,4,CLOUDY,NW
2011-05-08,0,twitter,31,CLOUDY,NW
2011-05-08,0,two,12,CLOUDY,NW
2011-05-08,0,type,2,CLOUDY,NW
2011-05-08,0,ugh,6,CLOUDY,NW
2011-05-08,0,ugly,4,CLOUDY,NW
2011-05-08,0,under,5,CLOUDY,NW
2011-05-08,0,understand,3,CLOUDY,NW
2011-05-08,0,until,7,CLOUDY,NW
2011-05-08,0,update,3,CLOUDY,NW
2011-05-08,0,use,7,CLOUDY,NW
2011-05-08,0,used,3,CLOUDY,NW
2011-05-08,0,using,2,CLOUDY,NW
2011-05-08,0,vacation,1,CLOUDY,NW
2011-05-08,0,van,7,CLOUDY,NW
2011-05-08,0,version,1,CLOUDY,NW
2011-05-08,0,very,20,CLOUDY,NW
2011-05-08,0,video,2,CLOUDY,NW
2011-05-08,0,voice,6,CLOUDY,NW
2011-05-08,0,voor,2,CLOUDY,NW
2011-05-08,0,vote,1,CLOUDY,NW
2011-05-08,0,wait,10,CLOUDY,NW
2011-05-08,0,waiting,8,CLOUDY,NW
2011-05-08,0,wake,5,CLOUDY,NW
2011-05-08,0,walk,4,CLOUDY,NW
2011-05-08,0,walking,4,CLOUDY,NW
2011-05-08,0,wall,3,CLOUDY,NW
2011-05-08,0,wanna,5,CLOUDY,NW
2011-05-08,0,want,28,CLOUDY,NW
2011-05-08,0,wanted,3,CLOUDY,NW
2011-05-08,0,wants,5,CLOUDY,NW
2011-05-08,0,war,5,CLOUDY,NW
2011-05-08,0,warm,2,CLOUDY,NW
2011-05-08,0,wasn,5,CLOUDY,NW
2011-05-08,0,wat,8,CLOUDY,NW
2011-05-08,0,watch,14,CLOUDY,NW
2011-05-08,0,watched,2,CLOUDY,NW
2011-05-08,0,watchin,1,CLOUDY,NW
2011-05-08,0,watching,23,CLOUDY,NW
2011-05-08,0,water,4,CLOUDY,NW
2011-05-08,0,way,26,CLOUDY,NW
2011-05-08,0,wear,4,CLOUDY,NW
2011-05-08,0,wearing,4,CLOUDY,NW
2011-05-08,0,weather,5,CLOUDY,NW
2011-05-08,0,web,5,CLOUDY,NW
2011-05-08,0,wedding,4,CLOUDY,NW
2011-05-08,0,week,18,CLOUDY,NW
2011-05-08,0,weekend,14,CLOUDY,NW
2011-05-08,0,weeks,4,CLOUDY,NW
2011-05-08,0,weer,4,CLOUDY,NW
2011-05-08,0,weird,4,CLOUDY,NW
2011-05-08,0,wel,5,CLOUDY,NW
2011-05-08,0,well,16,CLOUDY,NW
2011-05-08,0,wen,2,CLOUDY,NW
2011-05-08,0,went,9,CLOUDY,NW
2011-05-08,0,were,11,CLOUDY,NW
2011-05-08,0,whatever,6,CLOUDY,NW
2011-05-08,0,whats,1,CLOUDY,NW
2011-05-08,0,where,14,CLOUDY,NW
2011-05-08,0,which,12,CLOUDY,NW
2011-05-08,0,while,9,CLOUDY,NW
2011-05-08,0,white,6,CLOUDY,NW
2011-05-08,0,who,45,CLOUDY,NW
2011-05-08,0,whole,6,CLOUDY,NW
2011-05-08,0,why,38,CLOUDY,NW
2011-05-08,0,wife,2,CLOUDY,NW
2011-05-08,0,will,45,CLOUDY,NW
2011-05-08,0,win,3,CLOUDY,NW
2011-05-08,0,window,1,CLOUDY,NW
2011-05-08,0,wish,8,CLOUDY,NW
2011-05-08,0,wishes,1,CLOUDY,NW
2011-05-08,0,wishing,3,CLOUDY,NW
2011-05-08,0,wit,7,CLOUDY,NW
2011-05-08,0,without,7,CLOUDY,NW
2011-05-08,0,woke,2,CLOUDY,NW
2011-05-08,0,woman,1,CLOUDY,NW
2011-05-08,0,women,4,CLOUDY,NW
2011-05-08,0,won,6,CLOUDY,NW
2011-05-08,0,wonder,6,CLOUDY,NW
2011-05-08,0,wonderful,2,CLOUDY,NW
2011-05-08,0,wont,3,CLOUDY,NW
2011-05-08,0,word,11,CLOUDY,NW
2011-05-08,0,words,2,CLOUDY,NW
2011-05-08,0,work,34,CLOUDY,NW
2011-05-08,0,working,9,CLOUDY,NW
2011-05-08,0,works,2,CLOUDY,NW
2011-05-08,0,world,18,CLOUDY,NW
2011-05-08,0,worse,1,CLOUDY,NW
2011-05-08,0,worst,4,CLOUDY,NW
2011-05-08,0,worth,2,CLOUDY,NW
2011-05-08,0,would,15,CLOUDY,NW
2011-05-08,0,wow,7,CLOUDY,NW
2011-05-08,0,write,4,CLOUDY,NW
2011-05-08,0,writing,8,CLOUDY,NW
2011-05-08,0,wrong,12,CLOUDY,NW
2011-05-08,0,wtf,10,CLOUDY,NW
2011-05-08,0,xbox,2,CLOUDY,NW
2011-05-08,0,yall,4,CLOUDY,NW
2011-05-08,0,yay,5,CLOUDY,NW
2011-05-08,0,yeah,6,CLOUDY,NW
2011-05-08,0,year,11,CLOUDY,NW
2011-05-08,0,years,4,CLOUDY,NW
2011-05-08,0,yes,9,CLOUDY,NW
2011-05-08,0,yesterday,3,CLOUDY,NW
2011-05-08,0,yet,6,CLOUDY,NW
2011-05-08,0,young,2,CLOUDY,NW
2011-05-08,0,yourself,3,CLOUDY,NW
2011-05-08,0,youtube,1,CLOUDY,NW
2011-05-08,0,zijn,2,CLOUDY,NW
2011-05-08,1,000,2,CLOUDY,NW
2011-05-08,1,100,3,CLOUDY,NW
2011-05-08,1,101,3,CLOUDY,NW
2011-05-08,1,1st,11,CLOUDY,NW
2011-05-08,1,2010,16,CLOUDY,NW
2011-05-08,1,2nd,8,CLOUDY,NW
2011-05-08,1,aan,5,CLOUDY,NW
2011-05-08,1,able,3,CLOUDY,NW
2011-05-08,1,absolutely,3,CLOUDY,NW
2011-05-08,1,accident,1,CLOUDY,NW
2011-05-08,1,account,3,CLOUDY,NW
2011-05-08,1,act,5,CLOUDY,NW
2011-05-08,1,action,6,CLOUDY,NW
2011-05-08,1,actually,11,CLOUDY,NW
2011-05-08,1,add,1,CLOUDY,NW
2011-05-08,1,after,18,CLOUDY,NW
2011-05-08,1,afternoon,7,CLOUDY,NW
2011-05-08,1,again,26,CLOUDY,NW
2011-05-08,1,age,3,CLOUDY,NW
2011-05-08,1,ago,4,CLOUDY,NW
2011-05-08,1,ahead,3,CLOUDY,NW
2011-05-08,1,ain,2,CLOUDY,NW
2011-05-08,1,aint,5,CLOUDY,NW
2011-05-08,1,air,4,CLOUDY,NW
2011-05-08,1,airport,2,CLOUDY,NW
2011-05-08,1,alarm,4,CLOUDY,NW
2011-05-08,1,album,2,CLOUDY,NW
2011-05-08,1,alive,2,CLOUDY,NW
2011-05-08,1,almost,14,CLOUDY,NW
2011-05-08,1,alone,5,CLOUDY,NW
2011-05-08,1,along,4,CLOUDY,NW
2011-05-08,1,already,24,CLOUDY,NW
2011-05-08,1,alright,5,CLOUDY,NW
2011-05-08,1,als,1,CLOUDY,NW
2011-05-08,1,also,11,CLOUDY,NW
2011-05-08,1,always,23,CLOUDY,NW
2011-05-08,1,amazing,14,CLOUDY,NW
2011-05-08,1,american,2,CLOUDY,NW
2011-05-08,1,android,25,CLOUDY,NW
2011-05-08,1,annoying,3,CLOUDY,NW
2011-05-08,1,another,15,CLOUDY,NW
2011-05-08,1,answer,2,CLOUDY,NW
2011-05-08,1,any,21,CLOUDY,NW
2011-05-08,1,anybody,4,CLOUDY,NW
2011-05-08,1,anymore,2,CLOUDY,NW
2011-05-08,1,anyone,13,CLOUDY,NW
2011-05-08,1,anything,12,CLOUDY,NW
2011-05-08,1,app,12,CLOUDY,NW
2011-05-08,1,apparently,2,CLOUDY,NW
2011-05-08,1,appetite,1,CLOUDY,NW
2011-05-08,1,apple,110,CLOUDY,NW
2011-05-08,1,arcade,6,CLOUDY,NW
2011-05-08,1,around,16,CLOUDY,NW
2011-05-08,1,art,6,CLOUDY,NW
2011-05-08,1,arts,7,CLOUDY,NW
2011-05-08,1,ask,7,CLOUDY,NW
2011-05-08,1,asked,3,CLOUDY,NW
2011-05-08,1,asking,4,CLOUDY,NW
2011-05-08,1,asleep,4,CLOUDY,NW
2011-05-08,1,ass,9,CLOUDY,NW
2011-05-08,1,ate,1,CLOUDY,NW
2011-05-08,1,attention,1,CLOUDY,NW
2011-05-08,1,august,13,CLOUDY,NW
2011-05-08,1,awake,3,CLOUDY,NW
2011-05-08,1,away,10,CLOUDY,NW
2011-05-08,1,awesome,8,CLOUDY,NW
2011-05-08,1,baby,9,CLOUDY,NW
2011-05-08,1,back,55,CLOUDY,NW
2011-05-08,1,bad,24,CLOUDY,NW
2011-05-08,1,band,4,CLOUDY,NW
2011-05-08,1,bar,1,CLOUDY,NW
2011-05-08,1,baseball,4,CLOUDY,NW
2011-05-08,1,basketball,6,CLOUDY,NW
2011-05-08,1,bday,2,CLOUDY,NW
2011-05-08,1,beach,1,CLOUDY,NW
2011-05-08,1,beat,5,CLOUDY,NW
2011-05-08,1,beautiful,16,CLOUDY,NW
2011-05-08,1,beauty,3,CLOUDY,NW
2011-05-08,1,because,15,CLOUDY,NW
2011-05-08,1,become,5,CLOUDY,NW
2011-05-08,1,bed,23,CLOUDY,NW
2011-05-08,1,been,25,CLOUDY,NW
2011-05-08,1,beer,5,CLOUDY,NW
2011-05-08,1,before,10,CLOUDY,NW
2011-05-08,1,beginning,3,CLOUDY,NW
2011-05-08,1,behind,6,CLOUDY,NW
2011-05-08,1,being,24,CLOUDY,NW
2011-05-08,1,believe,11,CLOUDY,NW
2011-05-08,1,ben,4,CLOUDY,NW
2011-05-08,1,best,32,CLOUDY,NW
2011-05-08,1,bet,1,CLOUDY,NW
2011-05-08,1,better,30,CLOUDY,NW
2011-05-08,1,between,7,CLOUDY,NW
2011-05-08,1,beyond,2,CLOUDY,NW
2011-05-08,1,bieber,2,CLOUDY,NW
2011-05-08,1,big,7,CLOUDY,NW
2011-05-08,1,biggest,1,CLOUDY,NW
2011-05-08,1,bill,2,CLOUDY,NW
2011-05-08,1,birthday,9,CLOUDY,NW
2011-05-08,1,bit,10,CLOUDY,NW
2011-05-08,1,black,6,CLOUDY,NW
2011-05-08,1,blackberry,4,CLOUDY,NW
2011-05-08,1,blog,2,CLOUDY,NW
2011-05-08,1,blood,6,CLOUDY,NW
2011-05-08,1,blows,4,CLOUDY,NW
2011-05-08,1,blue,2,CLOUDY,NW
2011-05-08,1,body,6,CLOUDY,NW
2011-05-08,1,book,5,CLOUDY,NW
2011-05-08,1,books,4,CLOUDY,NW
2011-05-08,1,boondocks,8,CLOUDY,NW
2011-05-08,1,bored,7,CLOUDY,NW
2011-05-08,1,boring,8,CLOUDY,NW
2011-05-08,1,both,6,CLOUDY,NW
2011-05-08,1,bought,3,CLOUDY,NW
2011-05-08,1,bout,5,CLOUDY,NW
2011-05-08,1,box,1,CLOUDY,NW
2011-05-08,1,boy,6,CLOUDY,NW
2011-05-08,1,boyfriend,1,CLOUDY,NW
2011-05-08,1,boys,4,CLOUDY,NW
2011-05-08,1,brain,4,CLOUDY,NW
2011-05-08,1,break,5,CLOUDY,NW
2011-05-08,1,breakfast,7,CLOUDY,NW
2011-05-08,1,breathing,1,CLOUDY,NW
2011-05-08,1,briefing,7,CLOUDY,NW
2011-05-08,1,briefly,7,CLOUDY,NW
2011-05-08,1,bring,4,CLOUDY,NW
2011-05-08,1,bro,4,CLOUDY,NW
2011-05-08,1,broke,4,CLOUDY,NW
2011-05-08,1,broken,5,CLOUDY,NW
2011-05-08,1,brother,11,CLOUDY,NW
2011-05-08,1,building,1,CLOUDY,NW
2011-05-08,1,burn,1,CLOUDY,NW
2011-05-08,1,burning,2,CLOUDY,NW
2011-05-08,1,bus,5,CLOUDY,NW
2011-05-08,1,business,3,CLOUDY,NW
2011-05-08,1,busy,4,CLOUDY,NW
2011-05-08,1,buy,6,CLOUDY,NW
2011-05-08,1,bye,2,CLOUDY,NW
2011-05-08,1,cake,1,CLOUDY,NW
2011-05-08,1,call,11,CLOUDY,NW
2011-05-08,1,called,7,CLOUDY,NW
2011-05-08,1,calling,6,CLOUDY,NW
2011-05-08,1,calls,2,CLOUDY,NW
2011-05-08,1,came,3,CLOUDY,NW
2011-05-08,1,camp,1,CLOUDY,NW
2011-05-08,1,cannot,7,CLOUDY,NW
2011-05-08,1,cant,12,CLOUDY,NW
2011-05-08,1,car,15,CLOUDY,NW
2011-05-08,1,care,8,CLOUDY,NW
2011-05-08,1,cars,30,CLOUDY,NW
