date,hour,keyword,locations
2011-05-08,7,feel,"[(42.26724, 93.33805), (42.26135, 93.31888), (42.22243, 93.36601), (42.22596, 93.36481), (42.22066, 93.37439), (42.23068, 93.21782), (42.2581, 93.25896), (42.21535, 93.32087), (42.2239, 93.36121), (42.21741, 93.35722), (42.20827, 93.36281), (42.23039, 93.32766), (42.16935, 93.42232), (42.21004, 93.27574), (42.25486, 93.53775), (42.17289, 93.29052), (42.22302, 93.35722)]"
2011-05-08,7,fever,"[(42.26282, 93.4371), (42.21181, 93.39277)]"
2011-05-08,7,lol,"[(42.26341, 93.42432), (42.23393, 93.32247), (42.27491, 93.40395), (42.24071, 93.33166), (42.22302, 93.3692), (42.24631, 93.35362), (42.22361, 93.37879), (42.2354, 93.35123), (42.2127, 93.38638), (42.26813, 93.29212), (42.2923, 93.42392), (42.25869, 93.50141), (42.20886, 93.38318), (42.21329, 93.34324), (42.1667, 93.32567), (42.20533, 93.36121), (42.2982, 93.53136), (42.27609, 93.22382), (42.26547, 93.20624), (42.21712, 93.34644), (42.218, 93.48863), (42.19943, 93.43151), (42.24041, 93.33525), (42.22331, 93.3712), (42.22449, 93.35203), (42.29348, 93.50261), (42.17761, 93.25058), (42.29054, 93.44709), (42.28729, 93.46866), (42.25781, 93.33206), (42.23481, 93.33166), (42.2124, 93.27454), (42.29791, 93.34284), (42.16523, 93.38358), (42.17761, 93.21143), (42.21063, 93.39956), (42.21358, 93.20984), (42.20916, 93.38158), (42.16935, 93.42232), (42.24071, 93.35203), (42.26164, 93.4407), (42.2124, 93.37719), (42.23511, 93.35562), (42.20415, 93.39317), (42.19117, 93.4403), (42.29496, 93.29291), (42.22361, 93.56372), (42.21181, 93.39357)]"
2011-05-08,7,medicine,"[(42.23835, 93.33925)]"
2011-05-08,7,omg,"[(42.22302, 93.3692), (42.23452, 93.32846), (42.16641, 93.38278), (42.28081, 93.26216), (42.2239, 93.36121), (42.20238, 93.4379), (42.24277, 93.33765), (42.22567, 93.37559), (42.24071, 93.35203), (42.26695, 93.54295), (42.18587, 93.33286)]"
2011-05-08,7,sick,"[(42.17938, 93.41513), (42.24454, 93.33086)]"
2011-05-08,7,starbucks,"[(42.21447, 93.3688), (42.21358, 93.35722), (42.19294, 93.51818), (42.20886, 93.34404), (42.20326, 93.34923), (42.27963, 93.25297), (42.241, 93.36081), (42.17201, 93.3732), (42.23157, 93.33365), (42.29466, 93.46905), (42.2298, 93.32087), (42.2755, 93.372), (42.28877, 93.41953), (42.27049, 93.53576), (42.27609, 93.50221), (42.25722, 93.41074), (42.21299, 93.39556), (42.25456, 93.54095), (42.20562, 93.32846), (42.17614, 93.42392), (42.26341, 93.54854), (42.20916, 93.34564), (42.27933, 93.41154), (42.16877, 93.47065), (42.27697, 93.4367), (42.2466, 93.4375), (42.23245, 93.24299), (42.21122, 93.27694), (42.21447, 93.3676), (42.23481, 93.34803), (42.21122, 93.39237)]"
2011-05-08,7,twitter,"[(42.20857, 93.34803), (42.22567, 93.35123), (42.22891, 93.51658), (42.29113, 93.2346), (42.23304, 93.56132), (42.28258, 93.4371), (42.28081, 93.26216), (42.21535, 93.40155), (42.25545, 93.22222), (42.2923, 93.33325), (42.20533, 93.39037), (42.20739, 93.50181), (42.23805, 93.35922), (42.25663, 93.44829), (42.28818, 93.44349), (42.23835, 93.35802), (42.19471, 93.39716), (42.2696, 93.20424), (42.22567, 93.35402), (42.26695, 93.54295), (42.21122, 93.53216), (42.21417, 93.40115), (42.22862, 93.56332), (42.29113, 93.20904), (42.16405, 93.3045)]"
2011-05-08,8,bad,"[(42.24012, 93.35722), (42.2127, 93.32447), (42.2525, 93.4355), (42.23776, 93.35283), (42.18793, 93.39476), (42.24041, 93.35123), (42.2469, 93.33965), (42.24012, 93.34004), (42.22154, 93.22302)]"
2011-05-08,8,caught,"[(42.20621, 93.35402), (42.24218, 93.33685)]"
2011-05-08,8,feel,"[(42.20179, 93.39357), (42.16818, 93.32167), (42.29673, 93.22302), (42.22449, 93.35682), (42.29761, 93.30889), (42.18793, 93.39476), (42.218, 93.35323), (42.19117, 93.53656), (42.18852, 93.51938), (42.20179, 93.36681), (42.18764, 93.21223), (42.22213, 93.39037)]"
2011-05-08,8,fever,"[(42.24572, 93.35722)]"
2011-05-08,8,flu,"[(42.16847, 93.42871), (42.23982, 93.33765)]"
2011-05-08,8,hospital,"[(42.22302, 93.35083)]"
2011-05-08,8,lol,"[(42.2012, 93.42272), (42.16906, 93.34723), (42.21948, 93.39037), (42.29378, 93.28373), (42.23068, 93.34164), (42.29702, 93.54814), (42.19265, 93.37799), (42.23776, 93.35283), (42.17614, 93.32287), (42.22361, 93.35562), (42.28877, 93.54374), (42.16582, 93.3684), (42.23894, 93.35562), (42.28936, 93.28093), (42.21624, 93.32327), (42.24454, 93.33166), (42.23569, 93.48463), (42.2413, 93.34524), (42.20827, 93.25817), (42.21682, 93.32287), (42.21093, 93.40315), (42.24041, 93.33046), (42.18705, 93.53096), (42.25103, 93.20824), (42.22154, 93.22302), (42.22125, 93.47065), (42.22803, 93.35442)]"
2011-05-08,8,sick,"[(42.19737, 93.32686), (42.24041, 93.35123)]"
2011-05-08,8,starbucks,"[(42.21122, 93.3672), (42.28877, 93.55413), (42.2239, 93.33605), (42.22272, 93.34404), (42.20621, 93.53056), (42.29378, 93.29651), (42.23452, 93.35123), (42.20857, 93.29172), (42.22213, 93.3021), (42.2696, 93.46466), (42.287, 93.44829), (42.24572, 93.33046), (42.27874, 93.41593), (42.22596, 93.20504), (42.17466, 93.48703), (42.29319, 93.24578), (42.17348, 93.32047), (42.23275, 93.36281), (42.23894, 93.35562), (42.27196, 93.32047), (42.241, 93.33925), (42.2811, 93.31768), (42.27196, 93.27574), (42.21388, 93.48543), (42.20592, 93.37599)]"
2011-05-08,8,stomach,"[(42.2584, 93.51219), (42.24189, 93.43031)]"
2011-05-08,8,twitter,"[(42.20592, 93.36121), (42.21447, 93.40315), (42.26194, 93.37959), (42.24071, 93.36002), (42.23776, 93.35283), (42.22361, 93.33885), (42.21388, 93.42672), (42.21299, 93.35722), (42.18646, 93.31728), (42.21388, 93.38358), (42.22538, 93.3708), (42.24307, 93.43151), (42.21889, 93.37439), (42.23628, 93.44469), (42.2466, 93.36121), (42.27226, 93.3704), (42.21682, 93.32287), (42.24012, 93.20065), (42.28818, 93.41513), (42.22154, 93.22302)]"
2011-05-08,9,adidas,"[(42.27343, 93.22102), (42.17791, 93.49661), (42.28258, 93.27933), (42.26341, 93.50221), (42.2124, 93.25817), (42.26341, 93.4407), (42.22302, 93.55772), (42.18351, 93.33965)]"
2011-05-08,9,bad,"[(42.23599, 93.49382), (42.2124, 93.37519), (42.23864, 93.36321), (42.22626, 93.39157), (42.23894, 93.35682), (42.21506, 93.39237), (42.24012, 93.33405)]"
2011-05-08,9,caught,"[(42.16523, 93.38039), (42.25339, 93.49462), (42.27874, 93.33525), (42.28523, 93.26535)]"
2011-05-08,9,feel,"[(42.29024, 93.38039), (42.24041, 93.35562), (42.2124, 93.37519), (42.23864, 93.33605), (42.287, 93.52817), (42.22744, 93.35762), (42.27285, 93.49542), (42.23982, 93.43031), (42.21299, 93.39357), (42.24189, 93.33965), (42.21358, 93.36481), (42.27815, 93.23859), (42.17407, 93.55892), (42.21594, 93.34204), (42.23127, 93.37839), (42.20739, 93.35722)]"
2011-05-08,9,fever,"[(42.24425, 93.5082), (42.1667, 93.38118)]"
2011-05-08,9,flu,"[(42.19943, 93.53616)]"
2011-05-08,9,lol,"[(42.28641, 93.31967), (42.20474, 93.38318), (42.22508, 93.21743), (42.241, 93.35882), (42.22302, 93.36561), (42.24572, 93.34404), (42.26341, 93.39277), (42.22036, 93.25976), (42.24012, 93.33325), (42.21211, 93.37839), (42.21535, 93.39796), (42.16729, 93.47025), (42.22832, 93.35962), (42.23982, 93.43031), (42.24572, 93.34324), (42.22331, 93.38198), (42.28611, 93.22501), (42.17584, 93.35602), (42.20415, 93.40115), (42.25191, 93.51539), (42.23894, 93.36281), (42.23894, 93.35682), (42.24542, 93.32007), (42.2242, 93.42232), (42.18881, 93.40355), (42.20031, 93.21103), (42.23127, 93.31728), (42.21122, 93.37559)]"
2011-05-08,9,medicine,"[(42.22243, 93.36201)]"
2011-05-08,9,nike,"[(42.27343, 93.22102), (42.17791, 93.49661), (42.28847, 93.26855)]"
2011-05-08,9,omg,"[(42.20975, 93.37439), (42.27933, 93.54335), (42.22331, 93.38198), (42.2354, 93.32806), (42.29496, 93.25737), (42.23776, 93.34204)]"
2011-05-08,9,sick,"[(42.2124, 93.39277), (42.24425, 93.5082), (42.2239, 93.33965), (42.24189, 93.33965), (42.26046, 93.25777), (42.19412, 93.35962)]"
2011-05-08,9,starbucks,"[(42.22508, 93.37399), (42.24218, 93.32886), (42.18793, 93.52697), (42.22302, 93.54694), (42.21594, 93.39956), (42.23953, 93.33126), (42.18144, 93.38238), (42.24985, 93.31648), (42.22036, 93.34604), (42.18911, 93.41793)]"
2011-05-08,9,stomach,"[(42.22036, 93.35442)]"
2011-05-08,9,twitter,"[(42.20415, 93.34124), (42.241, 93.36561), (42.28523, 93.47105), (42.22508, 93.21743), (42.16788, 93.37439), (42.21506, 93.34843), (42.23481, 93.36121), (42.28228, 93.3736), (42.21181, 93.39357), (42.29289, 93.33685), (42.24778, 93.34843), (42.27343, 93.47624), (42.21093, 93.37639), (42.18085, 93.38638), (42.23452, 93.3676), (42.21093, 93.38158), (42.19058, 93.37879), (42.18675, 93.37639), (42.21977, 93.36321), (42.27373, 93.32447), (42.21417, 93.32487), (42.23481, 93.44948), (42.17319, 93.38358), (42.21211, 93.38558), (42.19029, 93.53775), (42.20886, 93.38438), (42.24454, 93.22661)]"
2011-05-08,10,bad,"[(42.24041, 93.41873), (42.24071, 93.33845), (42.21476, 93.37639), (42.25722, 93.31528), (42.21211, 93.35163), (42.26695, 93.36481), (42.25987, 93.4359), (42.28228, 93.31089), (42.18587, 93.19905), (42.29614, 93.48703), (42.20002, 93.56372)]"
2011-05-08,10,feel,"[(42.21712, 93.32766), (42.241, 93.34524), (42.24159, 93.33405), (42.20415, 93.37639), (42.16464, 93.32207), (42.1956, 93.44429), (42.27461, 93.27973), (42.19471, 93.20664), (42.20503, 93.33246), (42.20916, 93.3728), (42.18705, 93.21103), (42.16523, 93.48064), (42.29614, 93.48703), (42.28552, 93.21822)]"
2011-05-08,10,lol,"[(42.27933, 93.32527), (42.24336, 93.42152), (42.20002, 93.38837), (42.22243, 93.34124), (42.27343, 93.53975), (42.23157, 93.33805), (42.27049, 93.32167), (42.21771, 93.2374), (42.22125, 93.27893), (42.27697, 93.37399), (42.26636, 93.4387), (42.2127, 93.38398), (42.24071, 93.45428), (42.29083, 93.235), (42.22479, 93.36002), (42.27756, 93.43191), (42.24071, 93.35402), (42.23068, 93.33845), (42.1841, 93.54614), (42.16994, 93.41034), (42.27373, 93.47425), (42.21211, 93.37959), (42.27579, 93.52218), (42.22066, 93.36561), (42.22832, 93.37559), (42.22066, 93.28373), (42.28346, 93.34604), (42.24159, 93.34444), (42.17112, 93.45707), (42.27697, 93.37599), (42.28818, 93.38278)]"
2011-05-08,10,omg,"[(42.27343, 93.53975), (42.18469, 93.46826), (42.24542, 93.4363), (42.21417, 93.37399), (42.23452, 93.34404), (42.26695, 93.42472), (42.22331, 93.2346), (42.23186, 93.34164), (42.218, 93.33126), (42.20267, 93.38598)]"
2011-05-08,10,sick,"[(42.22302, 93.34923)]"
2011-05-08,10,starbucks,"[(42.23953, 93.34324), (42.21358, 93.38997), (42.27314, 93.47425), (42.18144, 93.42752), (42.17879, 93.46666), (42.2009, 93.19825), (42.22891, 93.34564), (42.21506, 93.39077), (42.21329, 93.3684), (42.22213, 93.36241), (42.22567, 93.33246), (42.23422, 93.29251), (42.24071, 93.35402), (42.17555, 93.46746), (42.23334, 93.36361), (42.27137, 93.25537)]"
2011-05-08,10,stomach,"[(42.23334, 93.36401), (42.29466, 93.22302)]"
2011-05-08,10,twitter,"[(42.26665, 93.52018), (42.23186, 93.36201), (42.17112, 93.21263), (42.20474, 93.35323), (42.24277, 93.34723), (42.28316, 93.29531), (42.22243, 93.3684), (42.21181, 93.35562), (42.218, 93.39516), (42.17496, 93.30649), (42.25339, 93.4375), (42.27815, 93.51898), (42.21682, 93.35682), (42.19471, 93.44189), (42.17584, 93.43231), (42.23746, 93.35323), (42.28405, 93.25257), (42.22479, 93.33046), (42.25368, 93.42911), (42.21889, 93.38039), (42.24307, 93.33206), (42.21889, 93.51219), (42.21535, 93.32806), (42.24336, 93.30929), (42.17319, 93.40834), (42.28316, 93.55892), (42.2298, 93.26376)]"
2011-05-08,11,bad,"[(42.20857, 93.35203), (42.18881, 93.40435), (42.27756, 93.41713), (42.25545, 93.49142), (42.2413, 93.36201), (42.24218, 93.33166), (42.23776, 93.36201), (42.24189, 93.34164), (42.20916, 93.3732), (42.20827, 93.37), (42.25692, 93.43191), (42.29614, 93.48623), (42.28199, 93.34124), (42.2068, 93.33246), (42.22272, 93.35043)]"
2011-05-08,11,caught,"[(42.22066, 93.34044), (42.23776, 93.35243), (42.19501, 93.34963)]"
2011-05-08,11,feel,"[(42.25427, 93.42033), (42.24366, 93.32806), (42.24071, 93.35922), (42.23805, 93.36121), (42.22125, 93.36601), (42.2239, 93.35163), (42.23717, 93.32646), (42.22007, 93.36441), (42.20975, 93.39596), (42.2354, 93.33086), (42.23982, 93.35762), (42.19412, 93.32966), (42.22007, 93.40555), (42.26253, 93.4359), (42.22508, 93.46626), (42.2068, 93.33246), (42.28287, 93.38917), (42.23776, 93.53456), (42.20179, 93.42512)]"
2011-05-08,11,fever,"[(42.21889, 93.48543)]"
2011-05-08,11,flu,"[(42.21299, 93.35562)]"
2011-05-08,11,hospital,"[(42.21653, 93.35482)]"
2011-05-08,11,lol,"[(42.21181, 93.3021), (42.20916, 93.26895), (42.241, 93.34524), (42.218, 93.39197), (42.27638, 93.44389), (42.19088, 93.44469), (42.24159, 93.33725), (42.24159, 93.36041), (42.25604, 93.41873), (42.23334, 93.34683), (42.23923, 93.35482), (42.22538, 93.3672), (42.23216, 93.33445), (42.17673, 93.505), (42.25899, 93.46027), (42.218, 93.34723), (42.241, 93.30729), (42.2127, 93.38078), (42.2295, 93.37559), (42.21122, 93.24738), (42.26312, 93.25457), (42.23186, 93.33365), (42.22331, 93.36641), (42.25692, 93.25617), (42.25663, 93.38718), (42.22272, 93.37679), (42.27668, 93.27734), (42.17584, 93.55453), (42.21299, 93.39556), (42.27226, 93.47465), (42.28199, 93.34124), (42.22655, 93.33605), (42.28759, 93.3708), (42.29201, 93.44829), (42.20415, 93.38318)]"
2011-05-08,11,omg,"[(42.23363, 93.32327), (42.26488, 93.21782), (42.23894, 93.32806), (42.26194, 93.41833), (42.22832, 93.3716), (42.26872, 93.33086), (42.28199, 93.37439)]"
2011-05-08,11,sick,"[(42.23923, 93.33365), (42.19353, 93.368)]"
2011-05-08,11,starbucks,"[(42.17466, 93.46826), (42.18881, 93.40435), (42.22626, 93.28373), (42.17496, 93.37959), (42.22302, 93.35243), (42.27579, 93.26935), (42.19088, 93.44469), (42.22302, 93.35083), (42.18321, 93.45468), (42.18616, 93.43391), (42.19795, 93.44549), (42.27815, 93.25577), (42.20326, 93.38398), (42.25781, 93.45388), (42.2469, 93.32407), (42.23216, 93.52018), (42.22685, 93.39237), (42.2242, 93.38558), (42.24159, 93.31249), (42.21918, 93.21064), (42.24808, 93.55972), (42.22272, 93.38278), (42.23894, 93.35882), (42.18203, 93.41473), (42.22921, 93.35203), (42.23982, 93.35762), (42.17378, 93.55972), (42.16434, 93.54534), (42.19176, 93.3037), (42.24248, 93.34124), (42.27756, 93.4355), (42.24395, 93.32327), (42.22803, 93.36481)]"
2011-05-08,11,stomach,"[(42.2127, 93.38478), (42.23569, 93.44749), (42.20827, 93.37), (42.24454, 93.33925)]"
2011-05-08,11,twitter,"[(42.24071, 93.49661), (42.25221, 93.48863), (42.21093, 93.38438), (42.2699, 93.2342), (42.23894, 93.43471), (42.24071, 93.33006), (42.23157, 93.55892), (42.22302, 93.33126), (42.21388, 93.20025), (42.241, 93.33325), (42.29083, 93.38039), (42.22066, 93.36002), (42.21506, 93.24179), (42.2354, 93.25377), (42.22596, 93.35722), (42.23186, 93.53775), (42.241, 93.34723), (42.21506, 93.36601), (42.21181, 93.26416), (42.22066, 93.26975), (42.16965, 93.32207), (42.24778, 93.27374), (42.27697, 93.21822), (42.23039, 93.3732), (42.2354, 93.34644), (42.27226, 93.2366)]"
2011-05-08,12,bad,"[(42.24896, 93.44309), (42.17496, 93.23859), (42.19913, 93.50061), (42.19737, 93.35083), (42.21211, 93.32087), (42.25899, 93.53735), (42.27432, 93.27454), (42.23717, 93.32567), (42.16346, 93.42672), (42.19943, 93.35442), (42.27108, 93.49022), (42.21329, 93.35283), (42.20651, 93.37639), (42.1897, 93.37839), (42.21181, 93.42232), (42.2811, 93.3057)]"
2011-05-08,12,caught,"[(42.22862, 93.56571)]"
2011-05-08,12,feel,"[(42.27697, 93.28692), (42.20562, 93.33485), (42.241, 93.35922), (42.1841, 93.32047), (42.22125, 93.54734), (42.21565, 93.35682), (42.20621, 93.55493), (42.22302, 93.32607), (42.16788, 93.45188), (42.18557, 93.41394), (42.24572, 93.33046), (42.21653, 93.42392), (42.29378, 93.39876), (42.2811, 93.3057), (42.24513, 93.33166)]"
2011-05-08,12,flu,"[(42.21565, 93.39676)]"
2011-05-08,12,hospital,"[(42.2239, 93.35003), (42.1726, 93.43351), (42.28228, 93.33965)]"
2011-05-08,12,lol,"[(42.19854, 93.42472), (42.17938, 93.33485), (42.17791, 93.46826), (42.25398, 93.39037), (42.26783, 93.52058), (42.21063, 93.37559), (42.21388, 93.39237), (42.22302, 93.39596), (42.20533, 93.33485), (42.22272, 93.36081), (42.25574, 93.37959), (42.21535, 93.42512), (42.27461, 93.48703), (42.23363, 93.36281), (42.25899, 93.53735), (42.22832, 93.36681), (42.19176, 93.40595), (42.23393, 93.36241), (42.22862, 93.35762), (42.26606, 93.31408), (42.22449, 93.36401), (42.23393, 93.34644), (42.23658, 93.36361), (42.29054, 93.32926), (42.19913, 93.38797), (42.24484, 93.32846), (42.22184, 93.47105), (42.22331, 93.22701), (42.22655, 93.32806), (42.23098, 93.21543), (42.17967, 93.21543), (42.22095, 93.55693), (42.21063, 93.37439), (42.27845, 93.29092), (42.17525, 93.20464), (42.17319, 93.3708), (42.22449, 93.39077), (42.27137, 93.34644), (42.22066, 93.33805), (42.27491, 93.55573), (42.25162, 93.49182), (42.27904, 93.46027), (42.24513, 93.33166)]"
2011-05-08,12,medicine,"[(42.24572, 93.4367)]"
2011-05-08,12,omg,"[(42.24041, 93.45228), (42.22361, 93.3712), (42.22095, 93.34484), (42.24248, 93.43071), (42.24601, 93.34204), (42.22479, 93.33485), (42.22449, 93.36201), (42.2242, 93.38278)]"
2011-05-08,12,sick,"[(42.21211, 93.32087), (42.17024, 93.46905), (42.17201, 93.51379), (42.18734, 93.38558)]"
2011-05-08,12,starbucks,"[(42.23923, 93.33445), (42.21712, 93.39596), (42.27343, 93.43431), (42.21122, 93.35962), (42.18115, 93.55453), (42.19972, 93.36641), (42.22744, 93.38238), (42.26135, 93.39157), (42.2354, 93.20464), (42.2124, 93.39197), (42.22302, 93.35043), (42.20945, 93.32327), (42.16818, 93.33685), (42.21918, 93.38877), (42.27756, 93.3736), (42.24012, 93.45068)]"
2011-05-08,12,stomach,"[(42.22302, 93.47704), (42.21299, 93.37559)]"
2011-05-08,12,twitter,"[(42.21329, 93.22262), (42.27196, 93.53016), (42.20474, 93.43351), (42.22596, 93.32367), (42.25633, 93.31169), (42.22243, 93.34564), (42.17761, 93.36002), (42.24572, 93.34324), (42.25692, 93.32407), (42.16434, 93.37959), (42.29673, 93.52178), (42.19471, 93.55453), (42.21181, 93.36641), (42.29879, 93.3684), (42.27285, 93.4351), (42.21358, 93.32527), (42.24189, 93.33805), (42.28081, 93.33166), (42.17761, 93.22701)]"
2011-05-08,13,bad,"[(42.18793, 93.39876), (42.24277, 93.32966), (42.21093, 93.39077), (42.21506, 93.38877), (42.16523, 93.30769), (42.23245, 93.34444), (42.28877, 93.54414), (42.27461, 93.49582), (42.24395, 93.4383), (42.23569, 93.33325), (42.18793, 93.40794), (42.20444, 93.34244)]"
2011-05-08,13,caught,"[(42.27196, 93.51978)]"
2011-05-08,13,feel,"[(42.24395, 93.33006), (42.29614, 93.46386), (42.23127, 93.34843), (42.16847, 93.40235), (42.17289, 93.56611), (42.20739, 93.34923), (42.28788, 93.40315), (42.28877, 93.54414), (42.22744, 93.20225), (42.2811, 93.51698), (42.18203, 93.42632), (42.22302, 93.55573), (42.27491, 93.26935), (42.22272, 93.3696)]"
2011-05-08,13,fever,"[(42.1726, 93.38877)]"
2011-05-08,13,flu,"[(42.27874, 93.25657), (42.1726, 93.38877)]"
2011-05-08,13,hospital,"[(42.2581, 93.54854), (42.24041, 93.35642)]"
2011-05-08,13,lol,"[(42.2183, 93.37439), (42.29172, 93.51379), (42.21358, 93.38997), (42.28081, 93.31808), (42.24218, 93.33006), (42.22479, 93.33525), (42.17112, 93.39996), (42.21506, 93.38877), (42.24041, 93.35123), (42.22154, 93.36401), (42.24277, 93.40595), (42.22213, 93.47664), (42.22331, 93.33645), (42.2127, 93.39636), (42.27992, 93.24139), (42.29466, 93.29811), (42.23746, 93.35203), (42.23628, 93.35003), (42.21594, 93.39157), (42.23805, 93.35083), (42.22331, 93.33126), (42.25692, 93.47425), (42.20356, 93.39996), (42.26429, 93.48663), (42.23098, 93.19586), (42.23835, 93.33645), (42.19943, 93.42951), (42.18616, 93.53256), (42.17908, 93.235), (42.21741, 93.42272), (42.28258, 93.34324), (42.21329, 93.2314), (42.21034, 93.32207), (42.1726, 93.38877), (42.21565, 93.24938), (42.22479, 93.27015), (42.16582, 93.47425), (42.25515, 93.40914), (42.17378, 93.31129), (42.26547, 93.52218), (42.22302, 93.35283), (42.21741, 93.24618)]"
2011-05-08,13,omg,"[(42.22479, 93.33525), (42.20562, 93.35442), (42.2354, 93.33565), (42.25044, 93.41434), (42.23746, 93.34244), (42.18498, 93.43431), (42.2581, 93.44469), (42.218, 93.36361), (42.28258, 93.42752), (42.22773, 93.29092), (42.26518, 93.20504), (42.23864, 93.36401), (42.23068, 93.33965), (42.2183, 93.33485)]"
2011-05-08,13,sick,"[(42.20444, 93.33485), (42.19265, 93.45707), (42.18203, 93.42632), (42.21506, 93.3672), (42.19619, 93.35682)]"
2011-05-08,13,starbucks,"[(42.2068, 93.37879), (42.22538, 93.46866), (42.2124, 93.39516), (42.24218, 93.47505), (42.2239, 93.37599), (42.2127, 93.38957), (42.18616, 93.34284), (42.2127, 93.34564), (42.17702, 93.40076)]"
2011-05-08,13,stomach,"[(42.28552, 93.39876)]"
2011-05-08,13,twitter,"[(42.25692, 93.22461), (42.24189, 93.48982), (42.16759, 93.5034), (42.26783, 93.20544), (42.20385, 93.39317), (42.22803, 93.38118), (42.21682, 93.48224), (42.27963, 93.37479), (42.20945, 93.38078), (42.24159, 93.51339), (42.22744, 93.35163), (42.17879, 93.42152), (42.2298, 93.33485), (42.20297, 93.33325), (42.20474, 93.37559), (42.25339, 93.42352), (42.20798, 93.31129), (42.23805, 93.32726), (42.23275, 93.26496), (42.24513, 93.42552), (42.20709, 93.35083), (42.2124, 93.35602), (42.24012, 93.32646), (42.25722, 93.27614), (42.24896, 93.41354), (42.22007, 93.36561), (42.22803, 93.35482), (42.21152, 93.37759), (42.18321, 93.33845), (42.19884, 93.35802), (42.23186, 93.46746), (42.23068, 93.34484), (42.21682, 93.24778), (42.22302, 93.33046), (42.1841, 93.35962), (42.23275, 93.34843), (42.24808, 93.49102), (42.26253, 93.4383), (42.20621, 93.35123), (42.17319, 93.44669)]"
